prenom,year,nombre,parts
MARIE,1900,49752,12.740425858823832
MARIE,1901,53177,12.405460763592421
MARIE,1902,52889,11.997051151185211
MARIE,1903,51443,11.595976809398865
MARIE,1904,51075,11.257066660789263
MARIE,1905,49898,10.755293260536407
MARIE,1906,49365,10.376008121724983
MARIE,1907,46889,9.864681205582741
MARIE,1908,48298,9.68852995043199
MARIE,1909,47157,9.435438367621343
MARIE,1910,46066,9.06134989840257
MARIE,1911,43037,8.824319419981999
MARIE,1912,44425,8.56768713911571
MARIE,1913,43418,8.343405965175917
MARIE,1914,43006,8.402481316856347
MARIE,1915,27222,8.296026306406244
MARIE,1916,20128,7.720218780444772
MARIE,1917,20657,7.279589520943312
MARIE,1918,22731,6.987381461045448
MARIE,1919,24118,6.649242662343749
MARIE,1920,38714,6.2318404324331285
MARIE,1921,37206,6.1118384632190725
MARIE,1922,34563,5.929582031631986
MARIE,1923,33848,5.764197196578403
MARIE,1924,32671,5.55319481649692
MARIE,1925,32031,5.301723709865898
MARIE,1926,31377,5.180791921286703
MARIE,1927,29582,4.929207830878616
MARIE,1928,28850,4.7611581909249185
MARIE,1929,27168,4.546230383839195
MARIE,1930,28047,4.4921630997799324
MARIE,1931,27615,4.475580010210449
MARIE,1932,26907,4.4090609668570755
MARIE,1933,25227,4.357785090560464
MARIE,1934,25009,4.286803966437834
MARIE,1935,23730,4.271973298816701
MARIE,1936,23335,4.236341950042572
MARIE,1937,22920,4.219960856733065
MARIE,1938,23334,4.336924824034303
MARIE,1939,23864,4.438096513349253
MARIE,1940,22534,4.627627350111409
MARIE,1941,20662,4.482754131935556
MARIE,1942,22664,4.446458665630781
MARIE,1943,24473,4.439385419123116
MARIE,1944,25414,4.566485725015408
MARIE,1945,25454,4.512720503501463
MARIE,1946,31416,3.762832329025048
MARIE,1947,33131,3.8470649162449697
MARIE,1948,31189,3.630008880364153
MARIE,1949,30545,3.549894938450668
MARIE,1950,28298,3.3292508891375223
MARIE,1951,25276,3.100102044821225
MARIE,1952,25833,3.1797631517726686
MARIE,1953,22729,2.8596591659694393
MARIE,1954,23607,2.9510004175177444
MARIE,1955,20090,2.523853493382579
MARIE,1956,19690,2.473602552747784
MARIE,1957,18311,2.276377686501109
MARIE,1958,18199,2.2772775277918202
MARIE,1959,16692,2.049899052419058
MARIE,1960,15074,1.8719350075689558
MARIE,1961,14302,1.7391367791799717
MARIE,1962,12936,1.584280643999794
MARIE,1963,12018,1.4110751434499131
MARIE,1964,11433,1.3300449630349176
MARIE,1965,9811,1.1580076744122914
MARIE,1966,9650,1.1449575594488068
MARIE,1967,8131,0.9949244293042013
MARIE,1968,8049,0.9969024066108414
MARIE,1969,7222,0.8924092082988373
MARIE,1970,5618,0.6927079480160785
MARIE,1971,5460,0.6509811215474751
MARIE,1972,5105,0.6143799816829318
MARIE,1973,4850,0.6010717667296243
MARIE,1974,5194,0.6945791003101134
MARIE,1975,5012,0.726669585717144
MARIE,1976,4837,0.7322275491343305
MARIE,1977,5253,0.773060468839909
MARIE,1978,6053,0.9042601663910413
MARIE,1979,6595,0.9602546312811501
MARIE,1980,7399,1.0197218815033282
MARIE,1981,7418,1.020339388704191
MARIE,1982,7214,1.0059711233018833
MARIE,1983,7228,1.0793537018785653
MARIE,1984,7536,1.1078768633677338
MARIE,1985,7871,1.1448127807125736
MARIE,1986,7958,1.1446653960947895
MARIE,1987,7534,1.0999439370225887
MARIE,1988,7350,1.0698814542236301
MARIE,1989,7009,1.0297630766247161
MARIE,1990,6771,1.0038264303896554
MARIE,1991,6695,0.9985875095272259
MARIE,1992,7289,1.1202385252011404
MARIE,1993,6826,1.110296019297615
MARIE,1994,7223,1.1788919101541717
MARIE,1995,7630,1.21759140313446
MARIE,1996,7429,1.184888170098201
MARIE,1997,6783,1.1003218396771222
MARIE,1998,6860,1.1015815563773703
MARIE,1999,6315,1.0066038953897063
MARIE,2000,6403,0.9762858445413836
MARIE,2001,5634,0.8773760320925901
MARIE,2002,4721,0.753337439642049
MARIE,2003,4816,0.7812208522379803
MARIE,2004,4162,0.6782301484871003
MARIE,2005,3630,0.5926917676256409
MARIE,2006,3409,0.5448872663570075
MARIE,2007,2759,0.45203719845071993
MARIE,2008,2307,0.37538380431227636
MARIE,2009,2026,0.33346555643155645
MARIE,2010,1904,0.31546525325862024
MARIE,2011,1627,0.27783422500986166
MARIE,2012,1416,0.24411309883994559
MARIE,2013,1273,0.22344074168986497
MARIE,2014,1224,0.21513956827956893
MARIE,2015,1007,0.18283328037764968
MARIE,2016,935,0.17479510648480498
MARIE,2017,837,0.16076738093225873
MARIE,2018,760,0.14882409383750758
MARIE,2019,715,0.14194252816516947
MARIE,2020,610,0.12521630603686287
JEAN,1900,14100,3.610709209869272
JEAN,1901,15638,3.648129744458286
JEAN,1902,16370,3.713281161392764
JEAN,1903,16535,3.727221906642502
JEAN,1904,16944,3.734502936865654
JEAN,1905,18001,3.8800359530024418
JEAN,1906,18522,3.893131215042847
JEAN,1907,18475,3.8868388166337766
JEAN,1908,19941,4.000144431271777
JEAN,1909,20156,4.032926092367534
JEAN,1910,20710,4.07373239256539
JEAN,1911,20054,4.111878189658177
JEAN,1912,21652,4.17574703288989
JEAN,1913,21901,4.208598600656819
JEAN,1914,22088,4.315537537244175
JEAN,1915,14354,4.374445727799398
JEAN,1916,11281,4.326897260641767
JEAN,1917,12453,4.388475011100695
JEAN,1918,14546,4.471358529425326
JEAN,1919,16331,4.502395800594401
JEAN,1920,28890,4.650459009479596
JEAN,1921,29011,4.765643865410109
JEAN,1922,28523,4.89336771368918
JEAN,1923,29306,4.990710323886984
JEAN,1924,29780,5.061802259963829
JEAN,1925,31192,5.162853671697326
JEAN,1926,31529,5.2058892974550925
JEAN,1927,31451,5.240636721281974
JEAN,1928,32112,5.299490877884957
JEAN,1929,32076,5.3675237703189795
JEAN,1930,33850,5.421603769656317
JEAN,1931,33468,5.424179314927514
JEAN,1932,33836,5.544467494502397
JEAN,1933,32865,5.677195346306325
JEAN,1934,33528,5.747049597613967
JEAN,1935,32702,5.887150055537453
JEAN,1936,33334,6.051605852269942
JEAN,1937,33704,6.205478216201189
JEAN,1938,35384,6.576572725363408
JEAN,1939,37325,6.941499847500874
JEAN,1940,34920,7.171241105258294
JEAN,1941,33336,7.232460155948295
JEAN,1942,37569,7.370676209366521
JEAN,1943,40802,7.401454822500771
JEAN,1944,40156,7.2153852511890575
JEAN,1945,40809,7.23499689743817
JEAN,1946,53596,6.419428364732191
JEAN,1947,51420,5.9707246383543
JEAN,1948,46281,5.386528615605931
JEAN,1949,42873,4.982636951913422
JEAN,1950,38370,4.514218553120599
JEAN,1951,35312,4.331017700851682
JEAN,1952,34016,4.187002027279027
JEAN,1953,29372,3.695451142718746
JEAN,1954,28594,3.5744019120812633
JEAN,1955,24887,3.1264878989453586
JEAN,1956,23958,3.0097800893210467
JEAN,1957,22231,2.763702274512924
JEAN,1958,21176,2.6497955342886748
JEAN,1959,20223,2.4835315442769352
JEAN,1960,17666,2.1938174236243313
JEAN,1961,16176,1.9670169584684118
JEAN,1962,14563,1.7835404312437388
JEAN,1963,13890,1.6308731687900893
JEAN,1964,13423,1.5615493342795153
JEAN,1965,10918,1.2886686157612268
JEAN,1966,10747,1.275114911025526
JEAN,1967,8980,1.09880966365167
JEAN,1968,8978,1.111962952733524
JEAN,1969,7743,0.9567882165408331
JEAN,1970,5568,0.6865428719390397
JEAN,1971,4768,0.5684758218934728
JEAN,1972,4443,0.5347091593765457
JEAN,1973,3793,0.47007530127947733
JEAN,1974,3459,0.46256240045681213
JEAN,1975,3119,0.45221118073658667
JEAN,1976,2753,0.41675055670184247
JEAN,1977,2805,0.41279927947762124
JEAN,1978,3482,0.5201774160537925
JEAN,1979,3408,0.49621649483035013
JEAN,1980,3732,0.5143400543006381
JEAN,1981,3288,0.4522615138931491
JEAN,1982,3424,0.47746674884747
JEAN,1983,3150,0.4703879580682735
JEAN,1984,2967,0.43618241157272647
JEAN,1985,2968,0.43168648623490263
JEAN,1986,2664,0.3831852997231112
JEAN,1987,2355,0.3438237286551893
JEAN,1988,2104,0.30626266390292756
JEAN,1989,1837,0.26989224878864365
JEAN,1990,1643,0.24358098141045695
JEAN,1991,1452,0.21657192887730126
JEAN,1992,1449,0.22269524255953524
JEAN,1993,1294,0.21047803237197682
JEAN,1994,1322,0.2157683933578589
JEAN,1995,1262,0.20138929891948737
JEAN,1996,1312,0.20925740734538156
JEAN,1997,1165,0.18898347976173482
JEAN,1998,1096,0.1759961203774924
JEAN,1999,1097,0.17486056583412635
JEAN,2000,977,0.1489663079988961
JEAN,2001,1130,0.17597353856312153
JEAN,2002,972,0.15510357791401647
JEAN,2003,849,0.1377193736607237
JEAN,2004,862,0.14046957904754456
JEAN,2005,823,0.13437612252228717
JEAN,2006,750,0.11987839535575114
JEAN,2007,793,0.12992587835136676
JEAN,2008,860,0.1399350115771815
JEAN,2009,783,0.1288763725004485
JEAN,2010,773,0.12807491637022764
JEAN,2011,738,0.1260243749583761
JEAN,2012,826,0.14239930765663494
JEAN,2013,840,0.14743929538058645
JEAN,2014,782,0.13745027973416907
JEAN,2015,782,0.14198175298443103
JEAN,2016,758,0.14170555156736062
JEAN,2017,733,0.14079150564318477
JEAN,2018,752,0.14725752442869172
JEAN,2019,689,0.13678098168643604
JEAN,2020,576,0.11823703652005411
PIERRE,1900,7461,1.9106029372223148
PIERRE,1901,8458,1.9731347601117908
PIERRE,1902,8983,2.037654531019621
PIERRE,1903,9080,2.046759897932502
PIERRE,1904,9220,2.032112669847812
PIERRE,1905,9438,2.0343191669594494
PIERRE,1906,9864,2.0733099182152386
PIERRE,1907,10079,2.120457290005512
PIERRE,1908,10783,2.163058893857057
PIERRE,1909,10909,2.1827342102419838
PIERRE,1910,11161,2.1954093304404783
PIERRE,1911,10994,2.254213065578039
PIERRE,1912,11924,2.2996308710594424
PIERRE,1913,12218,2.34786802898612
PIERRE,1914,12307,2.4045327992966348
PIERRE,1915,7772,2.368551776261455
PIERRE,1916,6063,2.325501116148482
PIERRE,1917,6753,2.3797777041646992
PIERRE,1918,7800,2.397676098550636
PIERRE,1919,8660,2.387529706273193
PIERRE,1920,15648,2.518877901707744
PIERRE,1921,15735,2.5847921899358193
PIERRE,1922,15088,2.5884770909140817
PIERRE,1923,15524,2.6436834459844927
PIERRE,1924,15723,2.6724888157626356
PIERRE,1925,16098,2.6645171328219917
PIERRE,1926,16259,2.6845936784332634
PIERRE,1927,16392,2.7313763357366736
PIERRE,1928,16309,2.6914984033204337
PIERRE,1929,15921,2.6641833753350936
PIERRE,1930,16480,2.6395282163644342
PIERRE,1931,16074,2.605123052113806
PIERRE,1932,15697,2.5721570593806633
PIERRE,1933,14882,2.5707598096373263
PIERRE,1934,14681,2.5164768295923
PIERRE,1935,14162,2.549502143187616
PIERRE,1936,13439,2.4397771359169544
PIERRE,1937,12870,2.3695853501812634
PIERRE,1938,12460,2.3158516888432077
PIERRE,1939,11895,2.212167198553862
PIERRE,1940,9992,2.0519771226729917
PIERRE,1941,9037,1.9606354220453786
PIERRE,1942,9683,1.8997114039579446
PIERRE,1943,9877,1.7916810274457164
PIERRE,1944,9331,1.6766301369370729
PIERRE,1945,8615,1.527346866412552
PIERRE,1946,12412,1.4866397653380092
PIERRE,1947,12179,1.4141862187965193
PIERRE,1948,11263,1.3108721029703247
PIERRE,1949,10805,1.255741195284317
PIERRE,1950,10329,1.2152036339635828
PIERRE,1951,9243,1.1336541858000708
PIERRE,1952,8754,1.077522805350441
PIERRE,1953,8248,1.037725760082535
PIERRE,1954,7913,0.989167039599183
PIERRE,1955,7665,0.9629336499142594
PIERRE,1956,7478,0.9394413351674926
PIERRE,1957,7413,0.9215656048294862
PIERRE,1958,7313,0.9150904203935152
PIERRE,1959,7175,0.8811422059134161
PIERRE,1960,6856,0.8513988597514104
PIERRE,1961,6518,0.7925949885816708
PIERRE,1962,6062,0.7424172281947088
PIERRE,1963,6204,0.7284331993645583
PIERRE,1964,5761,0.6701993380603656
PIERRE,1965,5642,0.665934084092768
PIERRE,1966,5320,0.6312097633437981
PIERRE,1967,4895,0.5989613923802811
PIERRE,1968,4750,0.5883074209717353
PIERRE,1969,4228,0.5224461551768879
PIERRE,1970,3746,0.4618874996917462
PIERRE,1971,3645,0.4345835509231771
PIERRE,1972,3253,0.39149423710373693
PIERRE,1973,3024,0.37477134486399666
PIERRE,1974,2607,0.3486268222003207
PIERRE,1975,2414,0.34999608537932675
PIERRE,1976,2444,0.36997397768953977
PIERRE,1977,2685,0.3951394172539797
PIERRE,1978,3206,0.47894566222528967
PIERRE,1979,3607,0.5251915777151036
PIERRE,1980,3957,0.5453493019473807
PIERRE,1981,3963,0.5451071713985858
PIERRE,1982,4290,0.598227906704336
PIERRE,1983,4259,0.6359943852104053
PIERRE,1984,4329,0.6364117491399841
PIERRE,1985,4739,0.6892729980684648
PIERRE,1986,4830,0.694739113236722
PIERRE,1987,5175,0.7555362190193651
PIERRE,1988,5565,0.8100531010550341
PIERRE,1989,5065,0.7441503756747305
PIERRE,1990,5245,0.7775911427254087
PIERRE,1991,5454,0.8134871212787886
PIERRE,1992,5037,0.7741310812783844
PIERRE,1993,4947,0.8046636987203781
PIERRE,1994,4823,0.7871792444515533
PIERRE,1995,5139,0.820078928008911
PIERRE,1996,4986,0.7952419459024943
PIERRE,1997,4662,0.7562583542053285
PIERRE,1998,4283,0.6877658609277373
PIERRE,1999,4374,0.6972106790870269
PIERRE,2000,4157,0.6338310566544637
PIERRE,2001,3613,0.5626481370164231
PIERRE,2002,2905,0.4635554463376726
PIERRE,2003,2647,0.42937948419309263
PIERRE,2004,2614,0.4259715540954541
PIERRE,2005,2271,0.370799725696372
PIERRE,2006,2000,0.3196757209486697
PIERRE,2007,1785,0.2924561070078054
PIERRE,2008,1633,0.26571380686690393
PIERRE,2009,1389,0.22861977190692592
PIERRE,2010,1217,0.20163929265532604
PIERRE,2011,1118,0.19091497453043968
PIERRE,2012,1051,0.1811884653112873
PIERRE,2013,981,0.17218803424804205
PIERRE,2014,948,0.16662770484397987
PIERRE,2015,760,0.1379873814170941
PIERRE,2016,713,0.13329295285953577
PIERRE,2017,611,0.11735826732330953
PIERRE,2018,550,0.10770164685609102
PIERRE,2019,465,0.09231227356196338
PIERRE,2020,388,0.07964578154475867
MICHEL,1900,729,0.18668134851026236
MICHEL,1901,862,0.20109271260538705
MICHEL,1902,892,0.20233639559941022
MICHEL,1903,928,0.2091842715067579
MICHEL,1904,928,0.2045336830389121
MICHEL,1905,980,0.21123466662643148
MICHEL,1906,969,0.20367369330399088
MICHEL,1907,1067,0.2244794055398235
MICHEL,1908,1155,0.231691831809784
MICHEL,1909,1149,0.2298983965137079
MICHEL,1910,1272,0.25020703058151494
MICHEL,1911,1270,0.26040118185229305
MICHEL,1912,1408,0.27154312868598585
MICHEL,1913,1602,0.307847813262053
MICHEL,1914,1753,0.34249987788795
MICHEL,1915,1178,0.35900077102882066
MICHEL,1916,930,0.35670724691045497
MICHEL,1917,1111,0.391519773334367
MICHEL,1918,1309,0.4023792324362541
MICHEL,1919,1522,0.41960972435886834
MICHEL,1920,2564,0.41273024923176477
MICHEL,1921,2827,0.4643919619287297
MICHEL,1922,3201,0.5491592767773048
MICHEL,1923,3719,0.6333328224437212
MICHEL,1924,4213,0.716097143090249
MICHEL,1925,4857,0.8039234509949318
MICHEL,1926,6028,0.9953091022569477
MICHEL,1927,7316,1.219054982445675
MICHEL,1928,8819,1.455412619957257
MICHEL,1929,9857,1.6494476182826467
MICHEL,1930,12703,2.034582944931882
MICHEL,1931,13453,2.1803359723831672
MICHEL,1932,14075,2.3063713200473233
MICHEL,1933,14417,2.4904343620172917
MICHEL,1934,15675,2.68685881778212
MICHEL,1935,15749,2.83520048390494
MICHEL,1936,15881,2.8831089140186883
MICHEL,1937,16355,3.011232976085047
MICHEL,1938,16847,3.131232215244103
MICHEL,1939,17140,3.187603680808171
MICHEL,1940,16367,3.361159884586555
MICHEL,1941,16137,3.501026203999809
MICHEL,1942,18704,3.6695447794722087
MICHEL,1943,20722,3.758956591144085
MICHEL,1944,20880,3.7517990846903957
MICHEL,1945,21007,3.7243152202818903
MICHEL,1946,31886,3.819126293713162
MICHEL,1947,32585,3.7836651563744628
MICHEL,1948,32273,3.756172900573674
MICHEL,1949,30449,3.538737959760497
MICHEL,1950,27957,3.289132345311248
MICHEL,1951,25136,3.082931041249657
MICHEL,1952,23767,2.925460876715094
MICHEL,1953,22352,2.8122267445883633
MICHEL,1954,21380,2.672613586077408
MICHEL,1955,21551,2.707395054051168
MICHEL,1956,20436,2.5673205570316773
MICHEL,1957,19030,2.3657619668022556
MICHEL,1958,17719,2.2172141609397915
MICHEL,1959,16426,2.0172323169803166
MICHEL,1960,14465,1.7963075417596488
MICHEL,1961,13330,1.6209406563046445
MICHEL,1962,12186,1.4924276382020325
MICHEL,1963,11436,1.3427405009563327
MICHEL,1964,9908,1.1526358343173237
MICHEL,1965,8465,0.9991371892671538
MICHEL,1966,7925,0.9402889801690979
MICHEL,1967,6752,0.82618739966326
MICHEL,1968,6033,0.7472123517310482
MICHEL,1969,5011,0.6192000197709047
MICHEL,1970,4430,0.5462257404256369
MICHEL,1971,3920,0.4673710616238283
MICHEL,1972,3301,0.3972709734643209
MICHEL,1973,2682,0.3323864903853304
MICHEL,1974,2148,0.2872460353227038
MICHEL,1975,1703,0.24691107431689868
MICHEL,1976,1611,0.2438740090253063
MICHEL,1977,1434,0.21103535357251654
MICHEL,1978,1353,0.20212522800711696
MICHEL,1979,1288,0.18753721987719807
MICHEL,1980,1202,0.16565829187282075
MICHEL,1981,1114,0.153229722164528
MICHEL,1982,980,0.13665812320984833
MICHEL,1983,908,0.13559119553206103
MICHEL,1984,809,0.1189321101996413
MICHEL,1985,755,0.10981243163994323
MICHEL,1986,655,0.09421410334783703
MICHEL,1987,582,0.08497045013898946
MICHEL,1988,578,0.08413489531173579
MICHEL,1989,535,0.07860226080670896
MICHEL,1990,517,0.07664721082727098
MICHEL,1991,476,0.0709974091911814
MICHEL,1992,407,0.06255138973204337
MICHEL,1993,383,0.062297593816435175
MICHEL,1994,317,0.0517387145948875
MICHEL,1995,296,0.04723552494466581
MICHEL,1996,278,0.04433960308080494
MICHEL,1997,254,0.04120326511543403
MICHEL,1998,227,0.03645175120957188
MICHEL,1999,201,0.032039173867510845
MICHEL,2000,194,0.029579799131817647
MICHEL,2001,200,0.031145759037720627
MICHEL,2002,136,0.021701735181385018
MICHEL,2003,125,0.0202767040136519
MICHEL,2004,136,0.022162253770842296
MICHEL,2005,99,0.016164320935244753
MICHEL,2006,78,0.012467353116998117
MICHEL,2007,86,0.014090322242392865
MICHEL,2008,75,0.012203634730568153
MICHEL,2009,94,0.015471748422786922
MICHEL,2010,79,0.013089157041717961
MICHEL,2011,58,0.009904354671525492
MICHEL,2012,44,0.0075854352746875745
MICHEL,2013,53,0.009302717446632242
MICHEL,2014,44,0.007733775330311303
MICHEL,2015,49,0.008896554854523172
MICHEL,2016,29,0.005421452500598229
MICHEL,2017,34,0.006530574613735719
MICHEL,2018,15,0.002937317641529755
MICHEL,2019,38,0.00754379869968733
MICHEL,2020,30,0.006158178985419484
ANDRÉ,1900,5534,1.4171393452068475
ANDRÉ,1901,6269,1.4624712474746768
ANDRÉ,1902,6344,1.43903822161733
ANDRÉ,1903,7489,1.6881260876229633
ANDRÉ,1904,7969,1.75638892256152
ANDRÉ,1905,8440,1.8192046799255936
ANDRÉ,1906,9039,1.8999035229873822
ANDRÉ,1907,9381,1.97360946894947
ANDRÉ,1908,10473,2.1008732073972882
ANDRÉ,1909,11025,2.2059441440936722
ANDRÉ,1910,11762,2.3136282183174366
ANDRÉ,1911,11966,2.4535122378303456
ANDRÉ,1912,12889,2.4857382000239143
ANDRÉ,1913,12828,2.465088482225728
ANDRÉ,1914,12564,2.454745274263664
ANDRÉ,1915,7667,2.3365525564329097
ANDRÉ,1916,6692,2.5667579530373814
ANDRÉ,1917,7826,2.7579061621194927
ANDRÉ,1918,9218,2.8335613174922765
ANDRÉ,1919,10378,2.8611758997347803
ANDRÉ,1920,18292,2.944485849823495
ANDRÉ,1921,18117,2.976083896095789
ANDRÉ,1922,17437,2.9914683877431627
ANDRÉ,1923,17391,2.961627081236557
ANDRÉ,1924,16985,2.886995009586489
ANDRÉ,1925,17614,2.915443208940648
ANDRÉ,1926,17513,2.8916470318224823
ANDRÉ,1927,17371,2.894505754519385
ANDRÉ,1928,17737,2.9271633564102353
ANDRÉ,1929,17316,2.8976194540105826
ANDRÉ,1930,17072,2.734346220253254
ANDRÉ,1931,17115,2.7738385614612286
ANDRÉ,1932,16954,2.7781328142154402
ANDRÉ,1933,15797,2.7288195614057815
ANDRÉ,1934,15454,2.648977108134283
ANDRÉ,1935,13989,2.5183579636387203
ANDRÉ,1936,13212,2.3985665242752288
ANDRÉ,1937,12642,2.3276066819729238
ANDRÉ,1938,12037,2.2372316836762196
ANDRÉ,1939,11349,2.1106250976366354
ANDRÉ,1940,10063,2.066557824805676
ANDRÉ,1941,9106,1.9756054169685975
ANDRÉ,1942,9790,1.9207037741142494
ANDRÉ,1943,10234,1.8564405826545975
ANDRÉ,1944,9775,1.7564097726460066
ANDRÉ,1945,9352,1.6580090417516176
ANDRÉ,1946,13208,1.5819801821289419
ANDRÉ,1947,12027,1.3965364687959387
ANDRÉ,1948,11499,1.3383395464845746
ANDRÉ,1949,10751,1.249465394771096
ANDRÉ,1950,9664,1.136966591017917
ANDRÉ,1951,8824,1.0822638251108756
ANDRÉ,1952,7421,0.9134449095848325
ANDRÉ,1953,6802,0.8557966319206356
ANDRÉ,1954,6254,0.7817832257870959
ANDRÉ,1955,5732,0.7200959792966125
ANDRÉ,1956,5265,0.6614280061054894
ANDRÉ,1957,4864,0.6046803051248645
ANDRÉ,1958,4232,0.5295586844120548
ANDRÉ,1959,3908,0.47993083494210864
ANDRÉ,1960,4006,0.4974772217275598
ANDRÉ,1961,3782,0.459894790858527
ANDRÉ,1962,3155,0.38639497772258435
ANDRÉ,1963,2820,0.33110599971116284
ANDRÉ,1964,2573,0.29932700864942213
ANDRÉ,1965,2161,0.2550662098058263
ANDRÉ,1966,1794,0.21285532245089736
ANDRÉ,1967,1547,0.18929382513019305
ANDRÉ,1968,1387,0.17178576692374667
ANDRÉ,1969,1192,0.14729323958629384
ANDRÉ,1970,958,0.11812285763606323
ANDRÉ,1971,874,0.10420467037225152
ANDRÉ,1972,678,0.08159640109324735
ANDRÉ,1973,557,0.06903030393162903
ANDRÉ,1974,415,0.05549678987845535
ANDRÉ,1975,312,0.045235616668744795
ANDRÉ,1976,263,0.03981307534056831
ANDRÉ,1977,261,0.038410200336420376
ANDRÉ,1978,249,0.03719821269310578
ANDRÉ,1979,254,0.03698327162174558
ANDRÉ,1980,294,0.040518750258410396
ANDRÉ,1981,284,0.03906395071339852
ANDRÉ,1982,231,0.03221227189946425
ANDRÉ,1983,189,0.028223277484096407
ANDRÉ,1984,234,0.03440063508864779
ANDRÉ,1985,189,0.02748946964231691
ANDRÉ,1986,185,0.02661009025854939
ANDRÉ,1987,187,0.027301502020603143
ANDRÉ,1988,187,0.027220113189090994
ANDRÉ,1989,127,0.01865885443448979
ANDRÉ,1990,141,0.020903784771073904
ANDRÉ,1991,116,0.01730188963482572
ANDRÉ,1992,117,0.017981603436484212
ANDRÉ,1993,131,0.02130805428186164
ANDRÉ,1994,141,0.023013119110028825
ANDRÉ,1995,132,0.021064490853702322
ANDRÉ,1996,99,0.015790002535970103
ANDRÉ,1997,111,0.01800615129060306
ANDRÉ,1998,118,0.018948487412905203
ANDRÉ,1999,99,0.01578048862131131
ANDRÉ,2000,105,0.0160096850971178
ANDRÉ,2001,79,0.012302574819899648
ANDRÉ,2002,98,0.0156380150571745
ANDRÉ,2003,64,0.010381672454989773
ANDRÉ,2004,63,0.010266338143846063
ANDRÉ,2005,69,0.011266041863958463
ANDRÉ,2006,55,0.008791082326088417
ANDRÉ,2007,57,0.009338934509492944
ANDRÉ,2008,37,0.006020459800413622
ANDRÉ,2009,45,0.007406688074738421
ANDRÉ,2010,15,0.002485282982604676
ANDRÉ,2011,16,0.0027322357714553084
ANDRÉ,2012,40,0.0068958502497159764
ANDRÉ,2013,57,0.010004809329396938
ANDRÉ,2014,27,0.004745725770872845
ANDRÉ,2015,46,0.008351867822613589
ANDRÉ,2016,48,0.008973438621679828
ANDRÉ,2017,71,0.01363737639927165
ANDRÉ,2018,82,0.01605733644036266
ANDRÉ,2019,39,0.007742319718100154
ANDRÉ,2020,52,0.01067417690806044
JEANNE,1900,13981,3.5802358484526446
JEANNE,1901,14963,3.490661553032954
JEANNE,1902,14927,3.385958942951117
JEANNE,1903,15017,3.385043324587267
JEANNE,1904,14909,3.285983491839591
JEANNE,1905,15114,3.25775586876723
JEANNE,1906,15493,3.256467007594149
JEANNE,1907,14698,3.0922195900884035
JEANNE,1908,15312,3.0715717131354223
JEANNE,1909,15853,3.171957597851881
JEANNE,1910,15896,3.1268010677073597
JEANNE,1911,14757,3.025779717003377
JEANNE,1912,15519,2.992952992952993
JEANNE,1913,15347,2.949151304702078
JEANNE,1914,15368,3.0025887754603624
JEANNE,1915,9642,2.938442643684116
JEANNE,1916,7612,2.9196296381531
JEANNE,1917,8102,2.8551694001395513
JEANNE,1918,8998,2.7659345557382844
JEANNE,1919,10036,2.766887775075954
JEANNE,1920,16727,2.692565865405511
JEANNE,1921,16062,2.638508557658032
JEANNE,1922,14678,2.518138039530547
JEANNE,1923,13844,2.357585263218843
JEANNE,1924,13203,2.2441563209638162
JEANNE,1925,12301,2.036043312886279
JEANNE,1926,11405,1.8831287842137505
JEANNE,1927,10486,1.7472677072068545
JEANNE,1928,9901,1.6339766810519105
JEANNE,1929,8974,1.5016884373002406
JEANNE,1930,8919,1.4285165146695624
JEANNE,1931,8451,1.3696587603218724
JEANNE,1932,7733,1.267152356513389
JEANNE,1933,6877,1.1879529102859758
JEANNE,1934,6509,1.1157106248767987
JEANNE,1935,5775,1.0396395196235335
JEANNE,1936,5261,0.9551058495467741
JEANNE,1937,4724,0.8697685465622601
JEANNE,1938,4452,0.827461614665326
JEANNE,1939,4177,0.7768156694711628
JEANNE,1940,3397,0.697614720348294
JEANNE,1941,3107,0.6740836844411853
JEANNE,1942,2936,0.5760149418589823
JEANNE,1943,2713,0.4921363397246358
JEANNE,1944,2462,0.44238167368332154
JEANNE,1945,2101,0.37248470880241114
JEANNE,1946,2644,0.31668349496887666
JEANNE,1947,2444,0.28378940132512465
JEANNE,1948,2154,0.2506986158037894
JEANNE,1949,1986,0.23080999665290639
JEANNE,1950,1861,0.21894607055922424
JEANNE,1951,1508,0.1849562384708976
JEANNE,1952,1356,0.1669089472304316
JEANNE,1953,1160,0.14594591194177262
JEANNE,1954,929,0.1161299355222597
JEANNE,1955,872,0.10954705058385311
JEANNE,1956,832,0.10452195652037363
JEANNE,1957,766,0.09522720265741082
JEANNE,1958,747,0.09347361466346997
JEANNE,1959,623,0.07650893300126246
JEANNE,1960,574,0.07128105972831238
JEANNE,1961,534,0.06493490701175395
JEANNE,1962,533,0.06527686945360933
JEANNE,1963,458,0.05377537158429524
JEANNE,1964,401,0.046649875813609895
JEANNE,1965,330,0.038950416120278886
JEANNE,1966,307,0.03642507468920038
JEANNE,1967,218,0.026674889384862368
JEANNE,1968,256,0.031706673635529314
JEANNE,1969,202,0.02496076711110013
JEANNE,1970,174,0.02145446474809499
JEANNE,1971,165,0.019672506420390732
JEANNE,1972,165,0.0198575312395071
JEANNE,1973,140,0.017350525225185032
JEANNE,1974,160,0.021396352724223747
JEANNE,1975,98,0.01420862318441343
JEANNE,1976,126,0.01907394483996809
